熱點類別,熱點名稱,熱點分類,建置年度,行政區,行政里,地址,latitude,longitude,
大臺南公車熱點,協進國小,,,中西區,,,22.99648,120.19327,
大臺南公車熱點,建興國中,,,中西區,,,22.98926,120.20344,
大臺南公車熱點,大南門城,,,中西區,,,22.98692,120.20442,
大臺南公車熱點,民生路臨時停車場,,,中西區,,,22.997661,120.188198,
大臺南公車熱點,孔廟（台灣文學館）,,,中西區,,,22.99145,120.20498,
大臺南公車熱點,家樂福,,,中西區,,,22.98886,120.1876,
大臺南公車熱點,縣知事官邸,,,中西區,,,22.99385,120.21167,
大臺南公車熱點,文南路口,,,中西區,,,22.988643,120.189748,
大臺南公車熱點,臺南航空站（航空站內）,,,南區,,,22.947871,120.21605,
大臺南公車熱點,新建南站,,,南區,,,22.96795,120.18526,
大臺南公車熱點,新建南站,,,南區,,,22.96826,120.18541,
大臺南公車熱點,家齊高中,,,南區,,,22.98137,120.20127,
大臺南公車熱點,家齊高中,,,南區,,,22.98142,120.20113,
大臺南公車熱點,三官廟,,,南區,,,22.975478,120.191501,
大臺南公車熱點,三官廟,,,南區,,,22.97582,120.19175,
大臺南公車熱點,明和公園,,,南區,,,22.9746,120.18625,
大臺南公車熱點,明和公園,,,南區,,,22.97466,120.18667,
大臺南公車熱點,新建北站,,,南區,,,22.9734,120.18531,
大臺南公車熱點,新建北站,,,南區,,,22.97328,120.18539,
大臺南公車熱點,新興國小,,,南區,,,22.97896,120.196524,
大臺南公車熱點,新興國小,,,南區,,,22.97887,120.19604,
大臺南公車熱點,省躬國小,,,南區,,,22.93304,120.18031,
大臺南公車熱點,德興路口,,,南區,,,22.96186,120.1928,
大臺南公車熱點,香腸博物館,,,南區,,,22.97991,120.18513,
大臺南公車熱點,勞工中心,,,南區,,,22.98003,120.20377,
大臺南公車熱點,北鹽埕,,,南區,,,22.97365,120.190605,
大臺南公車熱點,新興國宅,,,南區,,,22.96173731,120.1873559,
大臺南公車熱點,喜樹,,,南區,,,22.94023,120.17794,
大臺南公車熱點,新建路,,,南區,,,22.97093,120.18527,
大臺南公車熱點,體育公園,,,南區,,,22.98139,120.20528,
大臺南公車熱點,客家文化會館,,,南區,,,22.98586,120.19517,
大臺南公車熱點,開南里,,,南區,,,22.96635,120.18529,
大臺南公車熱點,臺南航空站(奇美幸福工廠),,,南區,,,22.94825,120.2166,
大臺南公車熱點,中華南路二段,,,南區,,,22.96178,120.18543,
大臺南公車熱點,竹溪寺(健康路),,,南區,,,22.98132,120.21065,
大臺南公車熱點,興農公園,,,南區,,,22.92909,120.18549,
大臺南公車熱點,台灣銀行,,,永康區,,,22.99855,120.23598,
大臺南公車熱點,台灣銀行,,,永康區,,,22.998383,120.235965,
大臺南公車熱點,大橋,,,永康區,,,23.01772,120.22735,
大臺南公車熱點,大橋,,,永康區,,,23.01849,120.22678,
大臺南公車熱點,兵仔市,,,永康區,,,23.00397,120.23514,
大臺南公車熱點,兵仔市,,,永康區,,,23.00329,120.23536,
大臺南公車熱點,崑山科大,,,永康區,,,22.999029,120.252935,
大臺南公車熱點,崑山科大,,,永康區,,,22.998802,120.253144,
大臺南公車熱點,南鹽行,,,永康區,,,23.03828,120.23379,
大臺南公車熱點,南鹽行,,,永康區,,,23.03785,120.233008,
大臺南公車熱點,大崎,,,永康區,,,23.19125,120.371117,
大臺南公車熱點,7-11永科門市,,,永康區,,,23.030841,120.277518,
大臺南公車熱點,7-11台南蔡門市,,,永康區,,,23.038217,120.233836,
大臺南公車熱點,南工宿舍,,,永康區,,,23.01317,120.22947,
大臺南公車熱點,南工社區,,,永康區,,,23.01466,120.23468,
大臺南公車熱點,永康,,,永康區,,,23.02683,120.25941,
大臺南公車熱點,康福新城,,,永康區,,,23.02009,120.24349,
大臺南公車熱點,臺南大學附中,,,永康區,,,23.02356,120.25221,
大臺南公車熱點,南台科技大學,,,永康區,,,23.025372,120.226482,
大臺南公車熱點,土庫,,,仁德區,,,22.98765,120.25821,
大臺南公車熱點,土庫,,,仁德區,,,22.98777,120.25843,
大臺南公車熱點,太子廟,,,仁德區,,,22.9908,120.25582,
大臺南公車熱點,太子廟,,,仁德區,,,22.99102,120.25566,
大臺南公車熱點,臺南都會公園,,,仁德區,,,22.93735,120.22282,
大臺南公車熱點,奇美博物館,,,仁德區,,,22.936421,120.228866,
大臺南公車熱點,嘉南藥理大學,,,仁德區,,,22.92125,120.2247,
大臺南公車熱點,嘉南藥理大學,,,仁德區,,,22.92099,120.22508,
大臺南公車熱點,中華醫事科大,,,仁德區,,,22.96061,120.24444,
大臺南公車熱點,學甲區公所,,,學甲區,,,23.23042,120.1826,
大臺南公車熱點,嘉南療養院,,,仁德區,,,22.97437,120.24198,
大臺南公車熱點,仁德交流道,,,仁德區,,,22.97315,120.24627,
大臺南公車熱點,家樂福新仁店,,,仁德區,,,22.94692,120.21964,
大臺南公車熱點,台南監獄,,,歸仁區,,,22.92401,120.27577,
大臺南公車熱點,台南監獄,,,歸仁區,,,22.92414,120.27546,
大臺南公車熱點,歸仁分局,,,歸仁區,,,22.94733,120.27763,
大臺南公車熱點,聖母廟(城安路),,,安南區,,,23.066506,120.127896,
大臺南公車熱點,新豐高中,,,歸仁區,,,22.97198,120.29539,
大臺南公車熱點,歸仁區公所,,,歸仁區,,,22.96668,120.29359,
大臺南公車熱點,大潭國小,,,歸仁區,,,22.91405,120.27123,
大臺南公車熱點,長榮大學,,,歸仁區,,,22.90625,120.27353,
大臺南公車熱點,七甲,,,歸仁區,,,22.98379,120.29296,
大臺南公車熱點,安平古堡(安北路),,,安平區,,,23.002871,120.160815,
大臺南公車熱點,安平古堡(安北路),,,安平區,,,23.002871,120.160815,
大臺南公車熱點,延平街,,,安平區,,,23.00058,120.16434,
大臺南公車熱點,延平街,,,安平區,,,23.00058,120.16434,
大臺南公車熱點,億載金城,,,安平區,,,22.98893,120.16016,
大臺南公車熱點,安平區公所,,,安平區,,,22.99416,120.16821,
大臺南公車熱點,安平古堡,,,安平區,,,23.002871,120.160815,
大臺南公車熱點,原住民文化會館,,,安平區,,,22.995854,120.1636586,
大臺南公車熱點,原住民文化會館,,,安平區,,,22.995733,120.163897,
大臺南公車熱點,市政中心（永華路）,,,安平區,,,22.98942,120.18549,
大臺南公車熱點,永華市政中心（府前路）,,,安平區,,,22.99307,120.18442,
大臺南公車熱點,安平國中,,,安平區,,,22.998774,120.169303,
大臺南公車熱點,安平國中,,,安平區,,,22.998545,120.169504,
大臺南公車熱點,華平路口,,,安平區,,,22.99063333,120.175335,
大臺南公車熱點,文平路口,,,安平區,,,22.9903,120.1778267,
大臺南公車熱點,林默娘公園,,,安平區,,,22.99338,120.15746,
大臺南公車熱點,港濱歷史公園,,,安平區,,,22.99462,120.16216,
大臺南公車熱點,二二八公園,,,安平區,,,22.99066167,120.1828017,
大臺南公車熱點,建平路,,,安平區,,,22.98711333,120.18218,
大臺南公車熱點,悠然綠園長照中心,,,安平區,,,22.983565,120.1815683,
大臺南公車熱點,育平派出所,,,安平區,,,22.99225,120.16731,
大臺南公車熱點,南台別院,,,安平區,,,22.98953,120.18285,
大臺南公車熱點,承天橋口,,,安平區,,,22.99838,120.1713,
大臺南公車熱點,臺南海事,,,安平區,,,22.992795,120.151693,
大臺南公車熱點,地方法院,,,安平區,,,22.983872,120.172268,
大臺南公車熱點,望月橋,,,安平區,,,22.99821,120.17493,
大臺南公車熱點,德記洋行、安平樹屋,,,安平區,,,23.0023,120.1583,
大臺南公車熱點,半路厝,,,安平區,,,22.99834,120.17874,
大臺南公車熱點,德記洋行、安平樹屋,,,安平區,,,23.00188,120.15837,
大臺南公車熱點,古運河,,,安平區,,,23.00035,120.15414,
大臺南公車熱點,觀夕平台,,,安平區,,,22.99064,120.14705,
大臺南公車熱點,健康二街口,,,安平區,,,22.990845,120.173985,
大臺南公車熱點,安南醫院 ,,,安南區,,,23.06449,120.22366,
大臺南公車熱點,四草生態文化園區,,,安南區,,,23.019243,120.134731,
大臺南公車熱點,四草生態文化園區,,,安南區,,,23.019279,120.134708,
大臺南公車熱點,協成社區,,,安南區,,,23.02448,120.19167,
大臺南公車熱點,協成社區,,,安南區,,,23.02338,120.1917,
大臺南公車熱點,安中路口,,,安南區,,,23.03758,120.20254,
大臺南公車熱點,安中路口,,,安南區,,,23.03772,120.20281,
大臺南公車熱點,明興路,,,南區,,,22.95802,120.18675,
大臺南公車熱點,工業三路口,,,安南區,,,23.03709833,120.1532333,
大臺南公車熱點,7-11新海佃門市,,,安南區,,,23.025577,120.190946,
大臺南公車熱點,慈濟臺南分會,,,仁德區,,,22.97065,120.26026,
大臺南公車熱點,佳里國小,,,佳里區,,,23.16311,120.17169,
大臺南公車熱點,貝汝流通,,,仁德區,,,22.9694,120.27041,
大臺南公車熱點,關廟國中,,,關廟區,,,22.96034,120.3248,
大臺南公車熱點,關廟國中,,,關廟區,,,22.96046,120.32505,
大臺南公車熱點,左鎮分駐所,,,左鎮區,,,23.05543,120.40469,
大臺南公車熱點,左鎮分駐所,,,左鎮區,,,23.05527,120.40462,
大臺南公車熱點,橄欖山,,,左鎮區,,,23.05615,120.40046,
大臺南公車熱點,橄欖山,,,左鎮區,,,23.05606,120.40033,
大臺南公車熱點,後壁高中,,,後壁區,,,23.356472,120.358247,
大臺南公車熱點,後壁高中,,,後壁區,,,23.35634,120.357955,
大臺南公車熱點,善化國小,,,善化區,,,23.13594,120.28889,
大臺南公車熱點,太西,,,西港區,,,23.14234,120.22469,
大臺南公車熱點,太西,,,西港區,,,23.14219,120.22481,
大臺南公車熱點,碧海碼頭,,,安平區,,,22.993782,120.152866,
大臺南公車熱點,南興,,,安平區,,,22.99805,120.17287,
大臺南公車熱點,望月橋,,,安平區,,,22.99807,120.17509,
大臺南公車熱點,古運河,,,安平區,,,23.00044,120.15413,
大臺南公車熱點,億載國小,,,安平區,,,22.989614,120.162932,
大臺南公車熱點,億載國小,,,安平區,,,22.989397,120.160783,
大臺南公車熱點,大灣高中,,,永康區,,,23.00679,120.27161,
大臺南公車熱點,東區電信局,,,東區,,,22.96593,120.22746,
大臺南公車熱點,東和里活動中心,,,安南區,,,23.06178,120.22887,
大臺南公車熱點,南區殯儀館,,,南區,,,22.970929,120.208073,
大臺南公車熱點,國民大成路口,,,南區,,,22.97466,120.20462,
大臺南公車熱點,安平工業區,,,南區,,,22.968906,120.17431,
大臺南公車熱點,開南里,,,南區,,,22.96635,120.18529,
大臺南公車熱點,半路厝,,,安平區,,,22.99832,120.17822,
大臺南公車熱點,臨海社區,,,安平區,,,22.99842,120.18199,
大臺南公車熱點,平安里,,,安平區,,,22.99817,120.18515,
大臺南公車熱點,東營,,,東山區,,,23.308302,120.349768,
大臺南公車熱點,三錦橋,,,南化區,,,23.04448,120.43966,
大臺南公車熱點,大匏崙,,,大內區,,,23.13841,120.40688,
大臺南公車熱點,大匏崙,,,大內區,,,23.13799,120.40679,
大臺南公車熱點,圓環(第一銀行),,,新營區,,,23.304993,120.316444,
大臺南公車熱點,五股,,,七股區,,,23.13869,120.13644,
大臺南公車熱點,五股,,,七股區,,,23.13861,120.13657,
大臺南公車熱點,北門區公所,,,北門區,,,23.266969,120.124456,
大臺南公車熱點,曾文農工,,,麻豆區,,,23.187263,120.263711,
大臺南公車熱點,麻豆國中,,,麻豆區,,,23.183618,120.260993,
大臺南公車熱點,麻豆監理站,,,麻豆區,,,23.18999,120.24881,
大臺南公車熱點,松子腳,,,白河區,,,23.37855,120.44837,
大臺南公車熱點,白河商工,,,白河區,,,23.35284,120.416812,
大臺南公車熱點,河東國小,,,白河區,,,23.34404,120.43796,
大臺南公車熱點,河東國小,,,白河區,,,23.34411,120.43793,
大臺南公車熱點,農會超市,,,下營區,,,23.23766,120.26804,
大臺南公車熱點,後壁國小,,,後壁區,,,23.366117,120.366858,
大臺南公車熱點,後壁區公所,,,後壁區,,,23.365697,120.362203,
大臺南公車熱點,菁寮國小,,,後壁區,,,23.378675,120.338867,
大臺南公車熱點,番子厝,,,東山區,,,23.28485,120.43208,
大臺南公車熱點,柿子寮,,,東山區,,,23.27815,120.43875,
大臺南公車熱點,新市國中,,,新市區,,,23.08328,120.30108,
大臺南公車熱點,官田國小,,,官田區,,,23.19001,120.34182,
大臺南公車熱點,左鎮區公所,,,左鎮區,,,23.05731,120.40823,
大臺南公車熱點,左鎮區公所,,,左鎮區,,,23.05734,120.4084,
大臺南公車熱點,楠西區公所,,,楠西區,,,23.17394,120.48663,
大臺南公車熱點,南化國中,,,南化區,,,23.04521,120.47937,
大臺南公車熱點,龍崎,,,龍崎區,,,22.96475,120.36014,
大臺南公車熱點,關子嶺,,,白河區,,,23.33882,120.50301,
大臺南公車熱點,埔頭子,,,楠西區,,,23.14667,120.48449,
大臺南公車熱點,埔頭子,,,楠西區,,,23.14663,120.48437,
大臺南公車熱點,磚窯,,,善化區,,,23.12848,120.31352,
大臺南公車熱點,麻豆寮,,,下營區,,,23.25362,120.29521,
大臺南公車熱點,中營里,,,新營區,,,23.313742,120.330943,
大臺南公車熱點,中營里,,,新營區,,,23.313623,120.331297,
大臺南公車熱點,東山中路,,,新營區,,,23.309777,120.334615,
大臺南公車熱點,東山中路,,,新營區,,,23.309753,120.334483,
大臺南公車熱點,臺南市農會,,,新營區,,,23.31104,120.32067,
大臺南公車熱點,民治市政中心,,,新營區,,,23.31084,120.31439,
大臺南公車熱點,太子路口,,,新營區,,,23.305,120.29974,
大臺南公車熱點,統聯客運,,,新營區,,,23.30623,120.29509,
大臺南公車熱點,橋南里,,,鹽水區,,,23.31561,120.26729,
大臺南公車熱點,鹽水地政事務所,,,鹽水區,,,23.32048,120.265568,
大臺南公車熱點,鹽水壽園,,,鹽水區,,,23.311788,120.264372,
大臺南公車熱點,鹽水壽園,,,鹽水區,,,23.311953,120.264548,
大臺南公車熱點,松子腳,,,鹽水區,,,23.2894,120.23935,
大臺南公車熱點,松子腳,,,鹽水區,,,23.37855,120.44837,
大臺南公車熱點,麻油寮,,,鹽水區,,,23.26497,120.21122,
大臺南公車熱點,宅子港,,,學甲區,,,23.25856,120.20493,
大臺南公車熱點,平西里,,,學甲區,,,23.25993,120.21056,
大臺南公車熱點,平西里,,,學甲區,,,23.25985,120.21026,
大臺南公車熱點,學甲寮,,,學甲區,,,23.26139,120.21482,
大臺南公車熱點,學甲寮,,,學甲區,,,23.07826,120.14789,
大臺南公車熱點,大埔橋,,,學甲區,,,23.26269,120.2207,
大臺南公車熱點,大埔橋,,,學甲區,,,23.26283,120.22095,
大臺南公車熱點,德安寮,,,學甲區,,,23.24773,120.1936,
大臺南公車熱點,東寮,,,學甲區,,,23.22694,120.18714,
大臺南公車熱點,清濟宮,,,學甲區,,,23.21125,120.18568,
大臺南公車熱點,清濟宮,,,學甲區,,,23.21134,120.18552,
大臺南公車熱點,營頂,,,佳里區,,,23.19935,120.18853,
大臺南公車熱點,營頂,,,佳里區,,,23.19891,120.18882,
大臺南公車熱點,奇美佳里分院,,,佳里區,,,23.18093,120.18361,
